bag_id,bag_size,person_idx,relationship,year_of_birth,education_num,survey_duration_mins,native_country,race,interview_mode,capital_gain,currency_code,education,capital_loss,survey_year,processing_flag,hours_per_week,workclass,capital_activity_flag,net_capital_asset,is_adult_flag,annual_hours_est,interviewer_id,occupation,sex,poverty_line_usd,education_tier,marital_status,label
2901,7,1,Not-in-family,1961,14,45,United-States,Black,in-person,0,USD,Masters,0,1994,1.0,70,Self-emp-not-inc,0,0,1,3640,1085,Exec-managerial,Female,15141,Higher,Never-married,middle
1578,6,4,Husband,1957,13,40,United-States,White,in-person,7298,USD,Bachelors,0,1994,1.0,40,Local-gov,1,7298,1,2080,1009,Adm-clerical,Male,15141,Higher,Married-civ-spouse,middle
135,5,2,Husband,1944,11,42,United-States,White,in-person,0,USD,Assoc-voc,0,1994,1.0,38,Private,0,0,1,1976,1141,Tech-support,Male,15141,Secondary,Married-civ-spouse,lower
735,7,0,Unmarried,1962,13,51,United-States,Asian-Pac-Islander,in-person,0,USD,Bachelors,0,1994,1.0,46,Local-gov,0,0,1,2392,1287,Adm-clerical,Female,15141,Higher,Divorced,lower
2274,5,0,Husband,1934,3,41,Mexico,White,in-person,0,USD,5th-6th,0,1994,1.0,44,Private,0,0,1,2288,1364,Farming-fishing,Male,15141,Primary,Married-civ-spouse,middle
2,3,2,Husband,1936,9,54,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,50,Self-emp-not-inc,0,0,1,2600,1086,Farming-fishing,Male,15141,Secondary,Married-civ-spouse,lower
3330,3,2,Husband,1966,7,42,United-States,White,in-person,0,USD,11th,0,1994,1.0,50,Private,0,0,1,2600,1130,Exec-managerial,Male,15141,Primary,Married-civ-spouse,upper
1843,5,4,Own-child,1974,9,43,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,20,Private,0,0,1,1040,1402,Handlers-cleaners,Female,15141,Secondary,Never-married,middle
4356,4,1,Husband,1950,16,38,United-States,White,in-person,0,USD,Doctorate,0,1994,1.0,50,Private,0,0,1,2600,1095,Prof-specialty,Male,15141,Higher,Married-civ-spouse,upper
3694,6,3,Husband,1940,16,73,United-States,White,in-person,0,USD,Doctorate,1977,1994,1.0,50,Private,1,-1977,1,2600,1164,Prof-specialty,Male,15141,Higher,Married-civ-spouse,upper
3539,5,4,Not-in-family,1946,9,62,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1161,Craft-repair,Male,15141,Secondary,Divorced,upper
4268,7,2,Wife,1966,5,42,United-States,White,in-person,0,USD,9th,0,1994,1.0,40,Private,0,0,1,2080,1209,Machine-op-inspct,Female,15141,Primary,Married-civ-spouse,upper
1611,4,1,Own-child,1969,13,69,United-States,White,in-person,0,USD,Bachelors,1726,1994,1.0,60,Private,1,-1726,1,3120,1299,Exec-managerial,Female,15141,Higher,Never-married,middle
697,6,1,Husband,1969,10,51,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,45,Private,0,0,1,2340,1469,Prof-specialty,Male,15141,Secondary,Married-civ-spouse,lower
1930,6,4,Husband,1944,15,32,United-States,White,in-person,0,USD,Prof-school,0,1994,1.0,60,Private,0,0,1,3120,1206,Prof-specialty,Male,15141,Higher,Married-civ-spouse,middle
2795,7,5,Husband,1965,13,57,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,70,Self-emp-not-inc,0,0,1,3640,1456,Sales,Male,15141,Higher,Married-civ-spouse,middle
1443,7,6,Own-child,1969,10,38,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,80,Self-emp-not-inc,0,0,1,4160,1178,Craft-repair,Male,15141,Secondary,Never-married,middle
654,6,2,Unmarried,1959,9,31,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,38,Private,0,0,1,1976,1018,Adm-clerical,Female,15141,Secondary,Divorced,lower
2581,7,2,Husband,1962,9,41,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1488,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,middle
444,7,1,Not-in-family,1955,12,58,United-States,White,in-person,0,USD,Assoc-acdm,0,1994,1.0,30,Private,0,0,1,1560,1435,Prof-specialty,Female,15141,Secondary,Separated,lower
2054,5,1,Not-in-family,1951,9,43,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1184,Sales,Female,15141,Secondary,Never-married,middle
2597,4,1,Not-in-family,1953,9,41,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1442,Other-service,Female,15141,Secondary,Separated,middle
2845,5,1,Not-in-family,1975,9,52,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,30,Private,0,0,1,1560,1091,Handlers-cleaners,Male,15141,Secondary,Never-married,middle
1164,5,3,Husband,1955,9,40,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1018,Handlers-cleaners,Male,15141,Secondary,Married-civ-spouse,lower
1699,5,0,Own-child,1973,10,48,United-States,Black,in-person,0,USD,Some-college,0,1994,1.0,20,Private,0,0,1,1040,1079,Sales,Female,15141,Secondary,Married-spouse-absent,middle
4089,4,0,Not-in-family,1931,10,50,United-States,White,in-person,14084,USD,Some-college,0,1994,1.0,60,Self-emp-inc,1,14084,1,3120,1181,Sales,Female,15141,Secondary,Widowed,upper
4480,7,0,Not-in-family,1945,14,45,United-States,White,in-person,27828,USD,Masters,0,1994,1.0,35,Self-emp-inc,1,27828,1,1820,1220,Exec-managerial,Female,15141,Higher,Never-married,upper
4413,5,3,Husband,1965,13,37,Honduras,White,in-person,0,USD,Bachelors,0,1994,1.0,40,State-gov,0,0,1,2080,1384,Prof-specialty,Male,15141,Higher,Married-civ-spouse,upper
2041,7,0,Not-in-family,1954,10,56,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,50,Private,0,0,1,2600,1156,Exec-managerial,Male,15141,Secondary,Never-married,middle
1134,4,1,Wife,1935,4,64,United-States,White,in-person,0,USD,7th-8th,0,1994,1.0,99,Private,0,0,1,5148,1323,Other-service,Female,15141,Primary,Married-civ-spouse,lower
4445,4,3,Husband,1956,11,37,United-States,White,in-person,0,USD,Assoc-voc,0,1994,1.0,40,Private,0,0,1,2080,1233,Craft-repair,Male,15141,Secondary,Married-civ-spouse,upper
1949,7,0,Own-child,1970,12,51,United-States,White,in-person,0,USD,Assoc-acdm,0,1994,1.0,2,Local-gov,0,0,1,104,1172,Prof-specialty,Female,15141,Secondary,Never-married,middle
3151,4,2,Husband,1952,11,42,United-States,White,in-person,0,USD,Assoc-voc,0,1994,1.0,40,Private,0,0,1,2080,1343,Craft-repair,Male,15141,Secondary,Married-civ-spouse,middle
2129,6,5,Husband,1938,13,53,Puerto-Rico,White,in-person,0,USD,Bachelors,0,1994,1.0,40,Federal-gov,0,0,1,2080,1392,Exec-managerial,Male,15141,Higher,Married-civ-spouse,middle
226,6,5,Husband,1966,9,28,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,55,Private,0,0,1,2860,1187,Sales,Male,15141,Secondary,Married-civ-spouse,lower
3051,5,2,Husband,1937,15,35,United-States,White,in-person,0,USD,Prof-school,0,1994,1.0,30,Self-emp-not-inc,0,0,1,1560,1129,Prof-specialty,Male,15141,Higher,Married-civ-spouse,middle
494,5,0,Husband,1967,10,57,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,Federal-gov,0,0,1,2080,1198,Tech-support,Male,15141,Secondary,Married-civ-spouse,lower
3082,7,0,Own-child,1963,9,51,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1236,Exec-managerial,Male,15141,Secondary,Never-married,middle
1869,4,3,Own-child,1971,13,49,United-States,White,in-person,2174,USD,Bachelors,0,1994,1.0,40,Private,1,2174,1,2080,1459,Adm-clerical,Female,15141,Higher,Never-married,middle
1668,5,3,Not-in-family,1965,10,48,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,60,Private,0,0,1,3120,1068,Sales,Male,15141,Secondary,Never-married,middle
3727,6,1,Unmarried,1963,9,58,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,99,Private,0,0,1,5148,1102,Other-service,Female,15141,Secondary,Divorced,upper
2603,4,0,Own-child,1976,7,53,United-States,White,in-person,0,USD,11th,0,1994,1.0,24,Private,0,0,1,1248,1034,Other-service,Female,15141,Primary,Never-married,middle
2621,7,2,Husband,1957,13,49,Philippines,Asian-Pac-Islander,in-person,7298,USD,Bachelors,0,1994,1.0,40,Federal-gov,1,7298,1,2080,1131,Adm-clerical,Male,15141,Higher,Married-civ-spouse,middle
4352,6,0,Wife,1965,11,39,Nicaragua,White,in-person,0,USD,Assoc-voc,0,1994,1.0,35,Local-gov,0,0,1,1820,1029,Tech-support,Female,15141,Secondary,Married-civ-spouse,upper
670,6,0,Unmarried,1951,16,44,United-States,White,in-person,0,USD,Doctorate,0,1994,1.0,40,State-gov,0,0,1,2080,1243,Prof-specialty,Female,15141,Higher,Separated,lower
2868,7,4,Wife,1961,13,40,United-States,White,in-person,0,USD,Bachelors,1887,1994,1.0,40,Private,1,-1887,1,2080,1456,Adm-clerical,Female,15141,Higher,Married-civ-spouse,middle
1488,7,0,Husband,1943,10,31,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,45,Private,0,0,1,2340,1296,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,middle
3030,6,0,Own-child,1966,9,38,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1150,Sales,Female,15141,Secondary,Divorced,middle
4303,7,6,Husband,1944,9,56,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1231,Transport-moving,Male,15141,Secondary,Married-civ-spouse,upper
2928,5,0,Unmarried,1955,16,28,United-States,White,in-person,0,USD,Doctorate,0,1994,1.0,80,Private,0,0,1,4160,1339,Prof-specialty,Female,15141,Higher,Divorced,middle
485,7,1,Own-child,1964,13,54,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,10,Private,0,0,1,520,1374,Craft-repair,Male,15141,Higher,Never-married,lower
174,4,1,Husband,1931,9,52,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,30,Self-emp-not-inc,0,0,1,1560,1341,Craft-repair,Male,15141,Secondary,Married-civ-spouse,lower
1383,3,0,Not-in-family,1911,9,37,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,20,Self-emp-inc,0,0,1,1040,1345,Sales,Male,15141,Secondary,Divorced,lower
1578,6,1,Own-child,1970,13,55,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,20,Private,0,0,1,1040,1419,Prof-specialty,Male,15141,Higher,Never-married,middle
2277,5,2,Unmarried,1951,16,22,United-States,White,in-person,25236,USD,Doctorate,0,1994,1.0,64,State-gov,1,25236,1,3328,1435,Prof-specialty,Male,15141,Higher,Married-spouse-absent,middle
2304,4,1,Husband,1971,9,39,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1066,Machine-op-inspct,Male,15141,Secondary,Married-civ-spouse,middle
2414,4,2,Husband,1947,13,53,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,40,Self-emp-not-inc,0,0,1,2080,1358,Sales,Male,15141,Higher,Married-civ-spouse,middle
4059,6,1,Wife,1941,10,62,United-States,White,in-person,4386,USD,Some-college,0,1994,1.0,40,Private,1,4386,1,2080,1003,Adm-clerical,Female,15141,Secondary,Married-civ-spouse,upper
3182,7,2,Husband,1926,7,48,United-States,White,in-person,0,USD,11th,1258,1994,1.0,40,Self-emp-inc,1,-1258,1,2080,1410,Sales,Male,15141,Primary,Married-civ-spouse,middle
1097,5,4,Husband,1946,11,37,United-States,White,in-person,0,USD,Assoc-voc,0,1994,1.0,60,Self-emp-inc,0,0,1,3120,1472,Craft-repair,Male,15141,Secondary,Married-civ-spouse,lower
3656,7,5,Husband,1945,9,50,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,State-gov,0,0,1,2080,1205,Handlers-cleaners,Male,15141,Secondary,Married-civ-spouse,upper
3588,7,3,Husband,1963,9,33,United-States,White,in-person,7298,USD,HS-grad,0,1994,1.0,40,Private,1,7298,1,2080,1201,Craft-repair,Male,15141,Secondary,Married-civ-spouse,upper
3195,5,4,Not-in-family,1962,13,63,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,40,Private,0,0,1,2080,1233,Adm-clerical,Male,15141,Higher,Never-married,middle
33,4,2,Not-in-family,1975,10,48,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,Private,0,0,1,2080,1180,Machine-op-inspct,Male,15141,Secondary,Never-married,lower
1996,7,5,Husband,1950,13,38,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,45,Federal-gov,0,0,1,2340,1287,Prof-specialty,Male,15141,Higher,Married-civ-spouse,middle
916,5,3,Own-child,1974,10,32,Philippines,Asian-Pac-Islander,in-person,0,USD,Some-college,0,1994,1.0,30,Private,0,0,1,1560,1137,Sales,Male,15141,Secondary,Never-married,lower
3786,4,3,Husband,1948,10,42,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,Self-emp-inc,0,0,1,2080,1367,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,upper
432,7,4,Not-in-family,1972,10,38,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,60,Private,0,0,1,3120,1090,Other-service,Male,15141,Secondary,Never-married,lower
3297,3,2,Own-child,1976,9,44,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,30,Private,0,0,1,1560,1432,Exec-managerial,Male,15141,Secondary,Never-married,upper
3797,7,6,Husband,1961,14,46,United-States,White,in-person,0,USD,Masters,0,1994,1.0,60,Private,0,0,1,3120,1474,Exec-managerial,Male,15141,Higher,Married-civ-spouse,upper
1070,6,2,Not-in-family,1965,13,54,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,40,Private,0,0,1,2080,1365,Adm-clerical,Female,15141,Higher,Never-married,lower
4258,6,4,Husband,1954,13,25,United-States,White,in-person,0,USD,Bachelors,1887,1994,1.0,40,Private,1,-1887,1,2080,1422,Prof-specialty,Male,15141,Higher,Married-civ-spouse,upper
3904,3,0,Husband,1939,9,36,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,45,Private,0,0,1,2340,1185,Transport-moving,Male,15141,Secondary,Married-civ-spouse,upper
428,7,1,Other-relative,1959,9,52,Mexico,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1008,Machine-op-inspct,Male,15141,Secondary,Never-married,lower
3747,4,1,Husband,1940,6,39,United-States,White,in-person,0,USD,10th,0,1994,1.0,40,Local-gov,0,0,1,2080,1119,Exec-managerial,Male,15141,Primary,Married-civ-spouse,upper
4422,5,3,Not-in-family,1946,10,45,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,Self-emp-not-inc,0,0,1,2080,1221,Other-service,Male,15141,Secondary,Never-married,upper
1371,3,1,Own-child,1973,10,49,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,35,State-gov,0,0,1,1820,1314,Prof-specialty,Female,15141,Secondary,Never-married,lower
3509,5,0,Husband,1963,13,48,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,50,Private,0,0,1,2600,1413,Exec-managerial,Male,15141,Higher,Married-civ-spouse,upper
3333,6,4,Husband,1949,13,32,United-States,White,in-person,15024,USD,Bachelors,0,1994,1.0,48,Self-emp-inc,1,15024,1,2496,1478,Exec-managerial,Male,15141,Higher,Married-civ-spouse,upper
1882,6,2,Husband,1934,5,62,United-States,White,in-person,0,USD,9th,1887,1994,1.0,67,Self-emp-not-inc,1,-1887,1,3484,1239,Exec-managerial,Male,15141,Primary,Married-civ-spouse,middle
594,5,3,Husband,1930,9,48,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,70,Private,0,0,1,3640,1430,Farming-fishing,Male,15141,Secondary,Married-civ-spouse,lower
2020,5,2,Unmarried,1952,13,44,United-States,White,in-person,0,USD,Bachelors,653,1994,1.0,50,Private,1,-653,1,2600,1271,Prof-specialty,Male,15141,Higher,Divorced,middle
1783,5,0,Not-in-family,1961,9,46,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1227,Machine-op-inspct,Male,15141,Secondary,Divorced,middle
2122,4,1,Husband,1959,9,25,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,65,Private,0,0,1,3380,1341,Transport-moving,Male,15141,Secondary,Married-civ-spouse,middle
164,7,4,Unmarried,1964,9,48,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,36,Private,0,0,1,1872,1102,Other-service,Female,15141,Secondary,Divorced,lower
2764,5,0,Not-in-family,1942,7,65,United-States,Black,in-person,0,USD,11th,0,1994,1.0,20,Private,0,0,1,1040,1042,Machine-op-inspct,Female,15141,Primary,Divorced,middle
4182,6,1,Husband,1936,12,37,United-States,White,in-person,0,USD,Assoc-acdm,0,1994,1.0,25,Self-emp-not-inc,0,0,1,1300,1209,Sales,Male,15141,Secondary,Married-civ-spouse,upper
4322,4,0,Husband,1943,9,37,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1022,Tech-support,Male,15141,Secondary,Married-civ-spouse,upper
893,5,3,Unmarried,1962,9,43,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,99,Private,0,0,1,5148,1149,Craft-repair,Male,15141,Secondary,Divorced,lower
170,7,5,Husband,1948,10,33,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,Private,0,0,1,2080,1415,Sales,Male,15141,Secondary,Married-civ-spouse,lower
1898,6,2,Husband,1967,9,35,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1377,Handlers-cleaners,Male,15141,Secondary,Married-civ-spouse,middle
4450,3,2,Husband,1948,15,37,Philippines,Asian-Pac-Islander,in-person,0,USD,Prof-school,0,1994,1.0,40,Local-gov,0,0,1,2080,1454,Prof-specialty,Male,15141,Higher,Married-civ-spouse,upper
2219,6,4,Husband,1960,10,40,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,45,Self-emp-inc,0,0,1,2340,1035,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,middle
3935,4,0,Not-in-family,1955,13,33,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,40,State-gov,0,0,1,2080,1491,Prof-specialty,Male,15141,Higher,Never-married,upper
2069,4,2,Husband,1939,13,32,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,40,Self-emp-not-inc,0,0,1,2080,1328,Exec-managerial,Male,15141,Higher,Married-civ-spouse,middle
1816,5,1,Not-in-family,1937,16,21,United-States,White,in-person,0,USD,Doctorate,0,1994,1.0,25,Self-emp-not-inc,0,0,1,1300,1235,Prof-specialty,Female,15141,Higher,Divorced,middle
4228,4,2,Husband,1953,10,38,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,Private,0,0,1,2080,1162,Craft-repair,Male,15141,Secondary,Married-civ-spouse,upper
4455,5,3,Husband,1945,10,58,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,50,Self-emp-inc,0,0,1,2600,1128,Transport-moving,Male,15141,Secondary,Married-civ-spouse,upper
4425,4,2,Husband,1925,8,52,United-States,White,in-person,9386,USD,12th,0,1994,1.0,60,Private,1,9386,1,3120,1427,Transport-moving,Male,15141,Primary,Married-civ-spouse,upper
3569,7,0,Husband,1924,15,46,United-States,White,in-person,0,USD,Prof-school,0,1994,1.0,35,Self-emp-inc,0,0,1,1820,1213,Prof-specialty,Male,15141,Higher,Married-civ-spouse,upper
4425,4,1,Husband,1968,7,45,United-States,White,in-person,0,USD,11th,0,1994,1.0,45,Private,0,0,1,2340,1161,Craft-repair,Male,15141,Primary,Married-civ-spouse,upper
1730,4,0,Husband,1943,13,64,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,40,Self-emp-not-inc,0,0,1,2080,1318,Sales,Male,15141,Higher,Married-civ-spouse,middle
2419,7,6,Husband,1950,9,56,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1407,Transport-moving,Male,15141,Secondary,Married-civ-spouse,middle
549,7,1,Husband,1950,9,58,United-States,White,in-person,0,USD,HS-grad,1977,1994,1.0,45,Self-emp-not-inc,1,-1977,1,2340,1061,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,lower
4078,3,1,Husband,1932,9,55,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Local-gov,0,0,1,2080,1351,Transport-moving,Male,15141,Secondary,Married-civ-spouse,upper
2276,5,4,Unmarried,1951,9,16,United-States,White,in-person,0,USD,HS-grad,1762,1994,1.0,24,Private,1,-1762,1,1248,1371,Other-service,Female,15141,Secondary,Divorced,middle
494,5,4,Own-child,1968,9,23,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1280,Adm-clerical,Female,15141,Secondary,Never-married,lower
1077,4,2,Not-in-family,1963,13,57,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,40,Private,0,0,1,2080,1142,Exec-managerial,Female,15141,Higher,Never-married,lower
3329,3,0,Husband,1944,10,45,United-States,White,in-person,4386,USD,Some-college,0,1994,1.0,40,Private,1,4386,1,2080,1105,Machine-op-inspct,Male,15141,Secondary,Married-civ-spouse,upper
3794,7,0,Unmarried,1945,13,32,United-States,White,in-person,6497,USD,Bachelors,0,1994,1.0,45,Self-emp-inc,1,6497,1,2340,1293,Prof-specialty,Male,15141,Higher,Divorced,upper
3931,4,3,Husband,1959,11,33,United-States,White,in-person,0,USD,Assoc-voc,0,1994,1.0,40,Private,0,0,1,2080,1251,Craft-repair,Male,15141,Secondary,Married-civ-spouse,upper
677,7,3,Own-child,1973,9,28,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1479,Sales,Male,15141,Secondary,Never-married,lower
1253,4,2,Husband,1950,10,56,United-States,White,in-person,7688,USD,Some-college,0,1994,1.0,40,Local-gov,1,7688,1,2080,1038,Machine-op-inspct,Male,15141,Secondary,Married-civ-spouse,lower
1582,7,0,Husband,1947,9,46,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Self-emp-not-inc,0,0,1,2080,1234,Craft-repair,Male,15141,Secondary,Married-civ-spouse,middle
1811,4,3,Husband,1961,3,37,United-States,White,in-person,0,USD,5th-6th,0,1994,1.0,50,Self-emp-not-inc,0,0,1,2600,1469,Craft-repair,Male,15141,Primary,Married-civ-spouse,middle
3730,7,3,Husband,1964,10,46,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,45,Private,0,0,1,2340,1196,Craft-repair,Male,15141,Secondary,Married-civ-spouse,upper
3852,5,2,Husband,1956,15,33,United-States,White,in-person,0,USD,Prof-school,0,1994,1.0,45,Self-emp-inc,0,0,1,2340,1113,Prof-specialty,Male,15141,Higher,Married-civ-spouse,upper
4463,5,2,Husband,1973,9,29,Germany,White,in-person,0,USD,HS-grad,0,1994,1.0,20,Private,0,0,1,1040,1388,Craft-repair,Male,15141,Secondary,Married-civ-spouse,upper
3350,6,2,Husband,1964,10,35,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,Private,0,0,1,2080,1373,Machine-op-inspct,Male,15141,Secondary,Married-civ-spouse,upper
3832,4,3,Husband,1963,10,65,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,Private,0,0,1,2080,1062,Craft-repair,Male,15141,Secondary,Married-civ-spouse,upper
4142,6,4,Husband,1946,15,53,United-States,White,in-person,0,USD,Prof-school,0,1994,1.0,60,Self-emp-inc,0,0,1,3120,1029,Prof-specialty,Male,15141,Higher,Married-civ-spouse,upper
4038,6,2,Husband,1960,9,75,United-States,White,in-person,7298,USD,HS-grad,0,1994,1.0,50,Private,1,7298,1,2600,1124,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,upper
4229,5,3,Husband,1968,9,54,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Local-gov,0,0,1,2080,1005,Transport-moving,Male,15141,Secondary,Married-civ-spouse,upper
1626,7,5,Own-child,1958,9,41,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1359,Prof-specialty,Female,15141,Secondary,Divorced,middle
338,4,3,Husband,1965,13,48,United-States,Black,in-person,0,USD,Bachelors,0,1994,1.0,55,Private,0,0,1,2860,1070,Exec-managerial,Male,15141,Higher,Married-civ-spouse,lower
2231,7,0,Husband,1947,13,46,United-States,White,in-person,3103,USD,Bachelors,0,1994,1.0,60,Private,1,3103,1,3120,1082,Exec-managerial,Male,15141,Higher,Married-civ-spouse,middle
3939,4,1,Husband,1948,13,54,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,40,Federal-gov,0,0,1,2080,1426,Exec-managerial,Male,15141,Higher,Married-civ-spouse,upper
2692,5,1,Husband,1944,14,39,United-States,White,in-person,0,USD,Masters,0,1994,1.0,50,Private,0,0,1,2600,1059,Exec-managerial,Male,15141,Higher,Married-civ-spouse,middle
3177,6,3,Husband,1944,5,58,United-States,White,in-person,0,USD,9th,0,1994,1.0,40,Private,0,0,1,2080,1343,Machine-op-inspct,Male,15141,Primary,Married-civ-spouse,middle
4422,5,4,Wife,1954,9,54,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1074,Adm-clerical,Female,15141,Secondary,Married-civ-spouse,upper
3959,4,2,Husband,1949,16,49,United-States,White,in-person,0,USD,Doctorate,0,1994,1.0,50,Private,0,0,1,2600,1084,Prof-specialty,Male,15141,Higher,Married-civ-spouse,upper
4355,4,1,Husband,1951,13,37,United-States,White,in-person,0,USD,Bachelors,1977,1994,1.0,60,Self-emp-inc,1,-1977,1,3120,1167,Sales,Male,15141,Higher,Married-civ-spouse,upper
249,7,6,Husband,1959,10,44,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,Local-gov,0,0,1,2080,1199,Other-service,Male,15141,Secondary,Married-civ-spouse,lower
664,5,3,Husband,1947,9,61,United-States,White,in-person,0,USD,HS-grad,1977,1994,1.0,45,Private,1,-1977,1,2340,1451,Craft-repair,Male,15141,Secondary,Married-civ-spouse,lower
4406,4,0,Unmarried,1957,9,61,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,56,Self-emp-not-inc,0,0,1,2912,1247,Farming-fishing,Male,15141,Secondary,Divorced,upper
764,4,0,Husband,1941,9,37,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,45,Private,0,0,1,2340,1375,Transport-moving,Male,15141,Secondary,Married-civ-spouse,lower
4394,7,4,Not-in-family,1948,13,45,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,45,Private,0,0,1,2340,1089,Prof-specialty,Male,15141,Higher,Divorced,upper
1563,6,2,Not-in-family,1951,13,18,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,45,Private,0,0,1,2340,1261,Prof-specialty,Male,15141,Higher,Never-married,middle
2533,7,4,Husband,1955,9,50,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,50,Self-emp-inc,0,0,1,2600,1038,Craft-repair,Male,15141,Secondary,Married-civ-spouse,middle
4548,6,1,Husband,1952,16,35,United-States,White,in-person,15024,USD,Doctorate,0,1994,1.0,40,Self-emp-not-inc,1,15024,1,2080,1253,Prof-specialty,Male,15141,Higher,Married-civ-spouse,upper
167,6,3,Husband,1950,10,40,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,25,Self-emp-not-inc,0,0,1,1300,1056,Sales,Male,15141,Secondary,Married-civ-spouse,lower
61,7,4,Not-in-family,1968,11,28,United-States,White,in-person,0,USD,Assoc-voc,0,1994,1.0,55,Private,0,0,1,2860,1057,Adm-clerical,Female,15141,Secondary,Divorced,lower
